4394.24564991416	0.4743602733256	45.2058278656006	
4403.91549599089	0.4902422327984	43.7212961578368	
4867.36648984271	0.7133267250025	31.9915122222899	
4861.81035706062	0.7082444291329	32.2218968963623	
15284.8979376673	1.3817000739138	54.6027762603759	
15284.4715737208	1.3812321939684	54.6210849761962	
15670.6220426467	1.6064737096947	47.7919339752197	
15286.7807081639	1.3851524457278	54.466986618042	
15286.7807081639	1.3851524457278	54.466986618042	
15286.7807081639	1.3851524457278	54.466986618042	
15671.6475420438	1.6081128952443	47.7431107330322	
25560.1649956908	2.2665307832486	55.7135050201415	
25566.6072322404	2.282445450025	55.3213933563232	
25566.6072322404	2.282445450025	55.3213933563232	
25566.6072322404	2.282445450025	55.3213933563232	
25566.6072322404	2.282445450025	55.3213933563232	
25566.6072322404	2.282445450025	55.3213933563232	
25947.1532360115	2.4904385003991	51.2629613494873	
25948.2464174944	2.492911328679	51.211086654663	
25456.1446049938	2.2084885116677	56.9996923065185	
25561.7539552425	2.2686227871097	55.6631560516356	
25566.6072322404	2.282445450025	55.3213933563232	
25566.6072322404	2.282445450025	55.3213933563232	
25949.4094662262	2.4944982161187	51.1790464019775	
25565.0528447711	2.2789073595517	55.4083597564697	
25566.6072322404	2.282445450025	55.3213933563232	
25949.4436534252	2.4949569274238	51.1698920440674	
25959.2706525757	2.5341859840304	50.3505770111083	
26340.1034920661	2.7429721574747	46.9939791107177	
25957.6155784268	2.5304324154937	50.4268633270264	
25566.5937763535	2.2823829047099	55.3229190826415	
25566.5937763535	2.2823829047099	55.3229190826415	
25949.4436534252	2.4949569274238	51.1698920440674	
25959.2898794724	2.5345270260543	50.3429483795166	
26610.8097164805	2.9389121005946	44.1012020111083	
26610.8097164805	2.9389121005946	44.1012020111083	
26610.8097164805	2.9389121005946	44.1012020111083	
25951.3459906239	2.5057423166651	50.939507369995	
25566.5768590127	2.2822306068089	55.3274962615966	
25562.3432079645	2.2702407424542	55.6234871673583	
25566.5937763535	2.2823829047099	55.3229190826415	
25566.5937763535	2.2823829047099	55.3229190826415	
25950.5450779551	2.5031994261695	50.9929077911376	
26758.37202493	3.1646492481922	40.9063311004639	
26610.8101866579	2.938915894796	44.1012020111083	
26341.7258362548	2.7530716525279	46.812417678833	
25566.5768590127	2.2822306068089	55.3274962615966	
25565.2065492226	2.2789349242743	55.4083597564697	
25566.5892259655	2.2822837696306	55.3259705352783	
25951.3144886161	2.5053965733685	50.9471360015869	
26758.3960203152	3.1647343533989	40.9063311004639	
26610.8101866579	2.938915894796	44.1012020111083	
26610.8101866579	2.938915894796	44.1012020111083	
26344.0698548584	2.7577599237445	46.73155418396	
25959.3604299006	2.5345336008004	50.3429483795166	
25555.0707383023	2.2628019896454	55.7974199676513	
25951.3144886161	2.5053965733685	50.9471360015869	
26755.4458412909	3.1597027998945	40.9734630584716	
26610.8101866579	2.938915894796	44.1012020111083	
25562.4693666142	2.2709566523823	55.605178451538	
25951.3150861831	2.505677878829	50.9410330963135	
26758.403045535	3.164875894796	40.9032796478271	
26610.8101866579	2.938915894796	44.1012020111083	
25951.3150861831	2.505677878829	50.9410330963135	
